"...1","filename","TeamId","TeamName","UserId","UserName","DisplayName","RegisterDate","PerformanceTier","SubmissionDate","Score"
9991,"prostate-cancer-grade-assessment-privateleaderboard.csv",5152661,"agis",1541072,"agis09","agis","01/10/2018",2,2020-07-22 18:16:20,0.87959
9994,"prostate-cancer-grade-assessment-privateleaderboard.csv",4945362,"karkadevich",5110728,"karkadevich","karkadevich","05/17/2020",0,2020-07-22 22:29:11,0.87701
9996,"prostate-cancer-grade-assessment-privateleaderboard.csv",4802295,"Elahi",2168426,"mmelahi","Elahi","08/21/2018",3,2020-07-22 15:24:49,0.87574
9998,"prostate-cancer-grade-assessment-privateleaderboard.csv",4794524,"Homo Sapiens",1008720,"kaimingk","Kaiming Kuang","04/06/2017",1,2020-06-28 08:26:50,0.87402
9999,"prostate-cancer-grade-assessment-privateleaderboard.csv",4780383,"khursani",1287793,"khursani8","khursani","09/24/2017",2,2020-06-17 15:52:11,0.87255
10002,"prostate-cancer-grade-assessment-privateleaderboard.csv",4784403,"kagger_YI",2688180,"kaggeryi","NotFound404","01/09/2019",1,2020-07-22 12:17:18,0.87071
10004,"prostate-cancer-grade-assessment-privateleaderboard.csv",4858746,"Navi",998261,"bootiu","navi","03/31/2017",2,2020-07-08 11:40:42,0.86876
10006,"prostate-cancer-grade-assessment-privateleaderboard.csv",4781979,"zhangeng",1787583,"zhangeng","zhangeng","04/04/2018",2,2020-06-21 14:51:32,0.86849
10007,"prostate-cancer-grade-assessment-privateleaderboard.csv",4863117,"Joana Grilo",4787618,"joanagrilo","Joana Grilo","04/01/2020",0,2020-07-22 21:52:02,0.86741
10009,"prostate-cancer-grade-assessment-privateleaderboard.csv",4812126,"JIANJIAN",2156075,"buaazijian","JIANJIAN","08/16/2018",3,2020-05-26 00:42:47,0.86659
10010,"prostate-cancer-grade-assessment-privateleaderboard.csv",4933342,"beifa",2774041,"beifaa","beifa","02/02/2019",1,2020-07-22 23:50:20,0.86625
10012,"prostate-cancer-grade-assessment-privateleaderboard.csv",4851624,"Planetor",2665471,"planetora","planetor","01/02/2019",0,2020-07-22 12:42:08,0.86525
10015,"prostate-cancer-grade-assessment-privateleaderboard.csv",4820846,"hawkeye123232",3301715,"minhle1994","hawkeye123232","06/02/2019",0,2020-06-10 08:42:53,0.86419
10020,"prostate-cancer-grade-assessment-privateleaderboard.csv",4843888,"Takashi Tomooka",3038864,"tmktks","TakT","04/04/2019",2,2020-07-05 01:12:23,0.86202
10023,"prostate-cancer-grade-assessment-privateleaderboard.csv",5257836,"v100p100",2332893,"v100p100","Vadim","10/07/2018",1,2020-07-13 11:30:17,0.85859
10024,"prostate-cancer-grade-assessment-privateleaderboard.csv",5173240,"Michael Kalinin",2361733,"michaelnnka","Michael Kalinin","10/14/2018",1,2020-07-22 11:15:42,0.85849
10025,"prostate-cancer-grade-assessment-privateleaderboard.csv",4781810,"monnu",1629665,"fuumin621","monnu","02/12/2018",3,2020-05-13 13:11:39,0.85611
10029,"prostate-cancer-grade-assessment-privateleaderboard.csv",4781763,"Dawoon Leem",304188,"dawoon","Dawoon Leem","03/03/2015",1,2020-07-20 14:29:39,0.85152
10032,"prostate-cancer-grade-assessment-privateleaderboard.csv",4903726,"cedar",3518098,"ucedar","cedar","07/29/2019",0,2020-05-19 00:06:04,0.84708
10034,"prostate-cancer-grade-assessment-privateleaderboard.csv",4783721,"There was an idea",2262353,"venky2506","Son of Anton v3.0","09/18/2018",1,2020-07-12 14:58:18,0.84311
10039,"prostate-cancer-grade-assessment-privateleaderboard.csv",4783111,"Josef Slavicek",59264,"josefslavicek","Josef Slavicek","09/19/2012",3,2020-07-11 02:39:52,0.84128
10040,"prostate-cancer-grade-assessment-privateleaderboard.csv",4780146,"Oleksandr Kushnir",1592208,"oleksandrk","Oleksandr Kushnir","01/29/2018",1,2020-06-29 16:54:37,0.83997
10041,"prostate-cancer-grade-assessment-privateleaderboard.csv",4933158,"hn5311",1833057,"hn5311","hn5311","04/18/2018",0,2020-07-17 13:30:31,0.83927
10044,"prostate-cancer-grade-assessment-privateleaderboard.csv",4824621,"tam",1329988,"tomkake","tam","10/12/2017",2,2020-05-18 15:02:12,0.83412
10045,"prostate-cancer-grade-assessment-privateleaderboard.csv",5194191,"Manjesh Gupta",2808629,"manjeshg03","Manjesh Gupta","02/12/2019",2,2020-07-12 07:16:46,0.83407
10048,"prostate-cancer-grade-assessment-privateleaderboard.csv",4818617,"tn",468287,"nakajima","tn","11/17/2015",2,2020-05-01 00:31:26,0.83118
10049,"prostate-cancer-grade-assessment-privateleaderboard.csv",4787216,"Mwaniki",271645,"pmwaniki","Mwaniki","12/15/2014",1,2020-07-21 19:48:34,0.83023
10050,"prostate-cancer-grade-assessment-privateleaderboard.csv",4959974,"Jayanth Rasamsetti",1209171,"jaysetty","Jayanth Rasamsetti","08/10/2017",0,2020-06-10 07:49:19,0.82878
10054,"prostate-cancer-grade-assessment-privateleaderboard.csv",5156576,"Alpha Interface",5356903,"daivik","Daivik Palusa","06/23/2020",0,2020-07-21 15:29:05,0.82421
10055,"prostate-cancer-grade-assessment-privateleaderboard.csv",5156576,"Alpha Interface",5298742,"chakravarthireddy","Chakravarthi Reddy","06/13/2020",0,2020-07-21 15:29:05,0.82421
10059,"prostate-cancer-grade-assessment-privateleaderboard.csv",5139126,"Anatoly Pavlov",506327,"datasciencegeek","Anatoly Pavlov","01/17/2016",1,2020-07-22 18:21:58,0.81883
10063,"prostate-cancer-grade-assessment-privateleaderboard.csv",5080029,"Yuya Nakata",3386296,"yuyanakata","Yuya Nakata","06/24/2019",0,2020-06-24 01:15:23,0.81417
10065,"prostate-cancer-grade-assessment-privateleaderboard.csv",4782464,"Hiromichi NOMATA",988427,"hiromichinomata","Hiromichi NOMATA","03/26/2017",2,2020-07-19 11:29:04,0.81417
10066,"prostate-cancer-grade-assessment-privateleaderboard.csv",4779891,"Stem",3661383,"stemnguyen","Stem","09/04/2019",2,2020-07-13 15:57:48,0.81332
10067,"prostate-cancer-grade-assessment-privateleaderboard.csv",4804435,"Tuấn Lương",308842,"luonganhtuan93","Tuấn Lương","03/11/2015",1,2020-05-12 01:04:58,0.81332
10069,"prostate-cancer-grade-assessment-privateleaderboard.csv",5202014,"kamenb",1709464,"kamenbliznashki","kamenb","03/10/2018",0,2020-07-19 22:46:40,0.81083
10071,"prostate-cancer-grade-assessment-privateleaderboard.csv",4780804,"Insaf Ashrapov",465880,"insaff","Insaf Ashrapov","11/13/2015",2,2020-05-05 10:25:55,0.80457
10072,"prostate-cancer-grade-assessment-privateleaderboard.csv",4781376,"Nishant Singh",1559874,"nishagh","Nishant Singh","01/17/2018",2,2020-05-16 11:45:04,0.80443
10073,"prostate-cancer-grade-assessment-privateleaderboard.csv",4885670,"Krzysztof Nyczka",4158104,"nyczka","Krzysztof Nyczka","12/05/2019",0,2020-06-22 17:03:29,0.80439
10079,"prostate-cancer-grade-assessment-privateleaderboard.csv",4794091,"Lw Kz Gz",789065,"lwendo","Lw Kz Gz","11/11/2016",1,2020-06-26 13:57:53,0.80237
10080,"prostate-cancer-grade-assessment-privateleaderboard.csv",4782192,"sukekiyo",1310979,"kyosato","sukekiyo","10/04/2017",2,2020-05-27 01:37:57,0.80116
10082,"prostate-cancer-grade-assessment-privateleaderboard.csv",4811352,"YouHan Lee",1155353,"youhanlee","YouHan Lee","07/05/2017",4,2020-05-20 06:54:25,0.79878
10083,"prostate-cancer-grade-assessment-privateleaderboard.csv",4781505,"Brandywine",3220138,"mladrad","Brandywine","05/14/2019",1,2020-05-31 17:38:38,0.7977
10089,"prostate-cancer-grade-assessment-privateleaderboard.csv",4990108,"Metformin-121",5169668,"zobunnie","Zobunnie","05/26/2020",0,2020-05-27 15:01:18,0.7958
10091,"prostate-cancer-grade-assessment-privateleaderboard.csv",4920167,"Matthias B",2921388,"agrica","Agrica","03/10/2019",2,2020-05-14 11:46:20,0.79534
10095,"prostate-cancer-grade-assessment-privateleaderboard.csv",4790800,"Bella Ciao",4203334,"solosquad1999","The fearless","12/14/2019",2,2020-04-29 07:37:27,0.79408
10098,"prostate-cancer-grade-assessment-privateleaderboard.csv",4781513,"DeepBlueC",1330328,"m167206","Bill Young","10/12/2017",1,2020-05-23 12:46:15,0.79408
10099,"prostate-cancer-grade-assessment-privateleaderboard.csv",4784641,"Van de Rakt",43778,"vanderakt","Van de Rakt","05/23/2012",2,2020-04-29 18:34:40,0.79408
10100,"prostate-cancer-grade-assessment-privateleaderboard.csv",4798916,"Jason Jafari",3477749,"jafarib","Jason Jafari","07/18/2019",1,2020-04-29 20:10:47,0.79408
10101,"prostate-cancer-grade-assessment-privateleaderboard.csv",4780273,"exotol",2920583,"langsys","exotol","03/10/2019",2,2020-04-29 22:21:32,0.79408
10104,"prostate-cancer-grade-assessment-privateleaderboard.csv",4783164,"MSJose",1103105,"msjose","MSJose","05/31/2017",1,2020-04-30 07:01:11,0.79408
10109,"prostate-cancer-grade-assessment-privateleaderboard.csv",4782339,"hatem amine",2768833,"hatemamine","ⵀⴰⵜⴻⵎ ⵎ'ⵀⴰⵎⴻⴷ ⴰⵎⵉⵏⴻ","02/01/2019",1,2020-05-07 04:43:27,0.79408
10110,"prostate-cancer-grade-assessment-privateleaderboard.csv",4870057,"Md. Redwan Karim Sony",2980755,"redwankarimsony","Md. Redwan Karim Sony","03/23/2019",2,2020-05-05 09:57:27,0.79408
10112,"prostate-cancer-grade-assessment-privateleaderboard.csv",4783081,"cjma",202236,"chengjiun","cjma","05/30/2014",2,2020-05-05 17:10:54,0.79408
10113,"prostate-cancer-grade-assessment-privateleaderboard.csv",4783505,"no compute resources :(",1984321,"ipythonx","M.Innat","06/11/2018",3,2020-05-06 11:47:31,0.79408
10114,"prostate-cancer-grade-assessment-privateleaderboard.csv",4785586,"kambarakun",274683,"kambarakun","kambarakun","12/22/2014",2,2020-06-15 15:48:30,0.79408
10118,"prostate-cancer-grade-assessment-privateleaderboard.csv",4851046,"dumbPy",1581138,"dumbpy","dumbPy","01/25/2018",0,2020-05-08 16:19:27,0.79408
10119,"prostate-cancer-grade-assessment-privateleaderboard.csv",4861094,"luoganwen",4183984,"luoganwen","luoganwen","12/10/2019",0,2020-05-11 06:48:32,0.79408
10125,"prostate-cancer-grade-assessment-privateleaderboard.csv",4781843,"RazaSaleemi",3898455,"razasaleemi","RazaSaleemi","10/21/2019",1,2020-05-17 06:31:44,0.79408
10129,"prostate-cancer-grade-assessment-privateleaderboard.csv",4946613,"haris",3370456,"harisme","haris","06/19/2019",1,2020-06-19 08:44:25,0.79408
10130,"prostate-cancer-grade-assessment-privateleaderboard.csv",4856700,"atonin",1844918,"atonin","atonin","04/22/2018",0,2020-07-09 02:22:11,0.79408
10131,"prostate-cancer-grade-assessment-privateleaderboard.csv",4781034,"Emerson CM Correa",1830186,"hamid043179","Emerson CM Correa","04/17/2018",1,2020-05-21 02:42:47,0.79408
10132,"prostate-cancer-grade-assessment-privateleaderboard.csv",4967510,"danoozy44",4138465,"danoozy44","G_R_S","12/02/2019",2,2020-05-21 21:18:35,0.79408
10135,"prostate-cancer-grade-assessment-privateleaderboard.csv",4954936,"Masoud Farivar",257777,"engenious","Masoud Farivar","11/13/2014",3,2020-05-23 23:11:54,0.79408
10137,"prostate-cancer-grade-assessment-privateleaderboard.csv",4990018,"Eric Freeman",157285,"ericfreeman","Eric Freeman","01/14/2014",2,2020-05-26 18:06:45,0.79408
10139,"prostate-cancer-grade-assessment-privateleaderboard.csv",5012191,"t.eno",1548867,"iinotomoki","t.eno","01/13/2018",0,2020-05-30 11:37:24,0.79408
10142,"prostate-cancer-grade-assessment-privateleaderboard.csv",5157848,"fifantor 50",5357444,"fifantor50","fifantor 50","06/23/2020",0,2020-06-25 06:27:42,0.79408
10143,"prostate-cancer-grade-assessment-privateleaderboard.csv",5049327,"tf.learn",4244482,"tikoboss","RoRonoA-TKO","12/24/2019",2,2020-07-22 11:06:19,0.79408
10146,"prostate-cancer-grade-assessment-privateleaderboard.csv",5080574,"Prachi",2042231,"prachi1211","Prachi","07/04/2018",1,2020-07-17 20:10:07,0.79408
10147,"prostate-cancer-grade-assessment-privateleaderboard.csv",5074258,"Abrashkina",3597476,"aaabrashkina","Anna Abrashkina","08/19/2019",1,2020-07-15 08:52:58,0.79408
10149,"prostate-cancer-grade-assessment-privateleaderboard.csv",4986624,"Masum Rab",276755,"criticalmaz","Masum Rab","12/30/2014",1,2020-06-29 18:11:17,0.79297
10152,"prostate-cancer-grade-assessment-privateleaderboard.csv",4913889,"Beginner",1494987,"lsyiverson1991","LiSiyang","12/14/2017",1,2020-05-12 08:41:48,0.78836
10155,"prostate-cancer-grade-assessment-privateleaderboard.csv",4835685,"Ashish Tiwari",1204144,"mastergogo","Ashish Tiwari","08/07/2017",1,2020-05-31 13:25:21,0.78836
10156,"prostate-cancer-grade-assessment-privateleaderboard.csv",5262110,"Ramil",5461435,"ramil77","Ramil","07/13/2020",0,2020-07-14 11:08:52,0.78836
10157,"prostate-cancer-grade-assessment-privateleaderboard.csv",5268733,"Michael Davis",2824755,"michaeldavislol","Michael Davis","02/16/2019",0,2020-07-15 19:06:20,0.78836
10158,"prostate-cancer-grade-assessment-privateleaderboard.csv",5268464,"Sveta2710",5473228,"sveta2710","Sveta2710","07/15/2020",0,2020-07-15 19:37:31,0.78836
10160,"prostate-cancer-grade-assessment-privateleaderboard.csv",5268531,"Viktoriya Danilova",5466188,"viktoriyadanilova","Viktoriya Danilova","07/14/2020",0,2020-07-16 08:40:07,0.78836
10162,"prostate-cancer-grade-assessment-privateleaderboard.csv",4788489,"Adauto Pereira de Almeida",1538030,"adautopereira","Adauto Pereira de Almeida","01/08/2018",1,2020-06-09 00:32:18,0.78125
10166,"prostate-cancer-grade-assessment-privateleaderboard.csv",4957774,"peiiixy",5079057,"peiiixy","peiiixy","05/13/2020",0,2020-07-09 02:19:55,0.78005
10169,"prostate-cancer-grade-assessment-privateleaderboard.csv",4860549,"ishikei",1739577,"amanatsu","ishikei","03/20/2018",3,2020-05-13 01:17:07,0.77752
10172,"prostate-cancer-grade-assessment-privateleaderboard.csv",4988189,"horohoro",1543900,"horohoro","horohoro","01/11/2018",2,2020-05-29 06:34:49,0.76354
10176,"prostate-cancer-grade-assessment-privateleaderboard.csv",4975279,"Corona",1252706,"mayank25031998","Mayank Kumar Singh","09/07/2017",1,2020-05-28 05:51:28,0.74922
10180,"prostate-cancer-grade-assessment-privateleaderboard.csv",4808038,"Satwik",3459992,"p4rallax","Satwik","07/14/2019",2,2020-05-20 16:41:10,0.74251
10181,"prostate-cancer-grade-assessment-privateleaderboard.csv",4947872,"Winky",2039236,"winkywow","Winky","07/03/2018",0,2020-07-17 13:02:58,0.7398
10184,"prostate-cancer-grade-assessment-privateleaderboard.csv",4793667,"bee_kake",3542561,"bee0tk","bee_kake","08/03/2019",2,2020-07-18 10:20:54,0.73396
10189,"prostate-cancer-grade-assessment-privateleaderboard.csv",4785049,"iamkhader",72621,"iamkhader","iamkhader","12/04/2012",1,2020-05-16 08:41:54,0.72614
10192,"prostate-cancer-grade-assessment-privateleaderboard.csv",5195619,"Belonogov",425626,"belonogov","Belonogov","09/24/2015",2,2020-07-03 06:54:01,0.72169
10196,"prostate-cancer-grade-assessment-privateleaderboard.csv",4784589,"Andreas Horlbeck",4366236,"andreashorlbeck","Andreas Horlbeck","01/22/2020",1,2020-07-21 13:48:19,0.71486
10199,"prostate-cancer-grade-assessment-privateleaderboard.csv",4827955,"Compounding",279444,"cbentes","MC07","01/08/2015",2,2020-05-04 20:19:12,0.70457
10200,"prostate-cancer-grade-assessment-privateleaderboard.csv",4784370,"febbra",1282589,"veegalinova","febbra","09/21/2017",1,2020-05-02 15:19:39,0.70419
10201,"prostate-cancer-grade-assessment-privateleaderboard.csv",4971012,"SambhaV",2841366,"sambhavsg","Sambhav Garg","02/20/2019",1,2020-07-10 16:55:04,0.70001
10202,"prostate-cancer-grade-assessment-privateleaderboard.csv",4781595,"Matt Yates",833623,"yeayates21","Matt Yates","12/12/2016",2,2020-07-22 00:39:51,0.69717
10205,"prostate-cancer-grade-assessment-privateleaderboard.csv",4782699,"funkyboy",316036,"super13579","funkyboy","03/22/2015",3,2020-06-30 09:08:16,0.68974
10206,"prostate-cancer-grade-assessment-privateleaderboard.csv",4781275,"tongluo",935920,"tongluocq","tongluo","03/01/2017",1,2020-05-02 21:26:16,0.68917
10207,"prostate-cancer-grade-assessment-privateleaderboard.csv",4797799,"Takamichi Nosho",4230852,"takamichinosho","Takamichi Nosho","12/20/2019",1,2020-04-26 10:31:07,0.68915
10208,"prostate-cancer-grade-assessment-privateleaderboard.csv",4822568,"Sairam Sundaresan",1935494,"sairam6087","Sairam Sundaresan","05/23/2018",1,2020-05-02 16:20:43,0.68915
10216,"prostate-cancer-grade-assessment-privateleaderboard.csv",4804516,"Prateek",2711607,"prateekagnihotri","Prateek","01/16/2019",3,2020-05-03 13:23:05,0.68061
10217,"prostate-cancer-grade-assessment-privateleaderboard.csv",4782583,"Chanhu",2033774,"chanhu","Chanhu","07/01/2018",3,2020-04-28 07:40:20,0.68002
10224,"prostate-cancer-grade-assessment-privateleaderboard.csv",4831981,"Pratyabhijñāna",5195399,"sriamreddy","sriram KMIT","05/30/2020",0,2020-07-22 16:23:20,0.67462
10225,"prostate-cancer-grade-assessment-privateleaderboard.csv",4785861,"currypurin",941167,"currypurin","currypurin","03/04/2017",4,2020-04-25 04:36:37,0.67338
10226,"prostate-cancer-grade-assessment-privateleaderboard.csv",4902123,"Juan Sensio",1378509,"juansensio","Juan Sensio","10/31/2017",1,2020-05-17 06:40:17,0.67333
10229,"prostate-cancer-grade-assessment-privateleaderboard.csv",4797851,"Licheng Zhang",749851,"zhanglic","Licheng Zhang","10/12/2016",2,2020-05-17 06:07:05,0.6716
10230,"prostate-cancer-grade-assessment-privateleaderboard.csv",4782126,"liuzhangzhen",1029470,"liuzhangzhen","liuzhangzhen","04/18/2017",2,2020-04-24 02:09:13,0.67153
10231,"prostate-cancer-grade-assessment-privateleaderboard.csv",4993590,"smokyjp",1967832,"smokyjp","smokyjp","06/05/2018",1,2020-07-18 06:39:52,0.66905
10232,"prostate-cancer-grade-assessment-privateleaderboard.csv",4795190,"RoyT",2016768,"talmanr","RoyT","06/24/2018",1,2020-05-17 14:14:04,0.66533
10234,"prostate-cancer-grade-assessment-privateleaderboard.csv",4920630,"Deep Chatterjee",655445,"deepchatterjeevns","Deep Chatterjee","07/05/2016",2,2020-05-15 10:24:20,0.65894
10235,"prostate-cancer-grade-assessment-privateleaderboard.csv",4791757,"Javu",3838005,"x2x21x21x21","Javu","10/10/2019",2,2020-05-31 10:42:52,0.65894
10237,"prostate-cancer-grade-assessment-privateleaderboard.csv",4909814,"RxRx",630244,"remananr","RxRx","06/01/2016",1,2020-07-22 19:30:09,0.65823
10238,"prostate-cancer-grade-assessment-privateleaderboard.csv",4782201,"senkin13",715257,"senkin13","senkin13","09/14/2016",4,2020-04-28 23:58:17,0.6557
10244,"prostate-cancer-grade-assessment-privateleaderboard.csv",5121385,"fukafuka",3018095,"fukafuka","fukafuka","03/31/2019",1,2020-07-22 22:23:14,0.65177
10246,"prostate-cancer-grade-assessment-privateleaderboard.csv",5042146,"2020-4",5264449,"watanabeaya","watanabe aya","06/09/2020",0,2020-06-29 17:49:27,0.65146
10248,"prostate-cancer-grade-assessment-privateleaderboard.csv",4783693,"Kirat Kumar",2070031,"kiratkumar47","Kirat Kumar","07/15/2018",1,2020-04-24 12:31:25,0.65003
10249,"prostate-cancer-grade-assessment-privateleaderboard.csv",4795338,"Ahmad Elawady",2913916,"aielawady","Ahmad Elawady","03/08/2019",2,2020-04-25 12:19:15,0.64847
10251,"prostate-cancer-grade-assessment-privateleaderboard.csv",4922802,"Deonte Hall",4931548,"deontehall","Deonte Hall","04/22/2020",0,2020-07-01 20:53:46,0.64007
10254,"prostate-cancer-grade-assessment-privateleaderboard.csv",4795486,"agisga",599019,"agisga","agisga","04/27/2016",2,2020-04-24 03:16:49,0.62958
10255,"prostate-cancer-grade-assessment-privateleaderboard.csv",4787394,"Kostas",717903,"tkostas","Kostas","09/16/2016",0,2020-04-30 12:33:59,0.62958
10256,"prostate-cancer-grade-assessment-privateleaderboard.csv",4797792,"Bryce1010",1561912,"bryce1010","Bryce1010","01/18/2018",1,2020-05-05 00:37:50,0.62958
10257,"prostate-cancer-grade-assessment-privateleaderboard.csv",4782400,"Anonimity",1334963,"linkun","Anonimity","10/14/2017",1,2020-07-16 14:29:04,0.62958
10258,"prostate-cancer-grade-assessment-privateleaderboard.csv",4809006,"conda",3658292,"anacondaece","sana","09/03/2019",1,2020-07-21 12:58:58,0.62658
10259,"prostate-cancer-grade-assessment-privateleaderboard.csv",4801067,"风林火山",2119340,"alige32","alan","08/02/2018",1,2020-04-25 08:33:50,0.62192
10260,"prostate-cancer-grade-assessment-privateleaderboard.csv",4806227,"Carlo Lepelaars",1956324,"carlolepelaars","Carlo Lepelaars","05/31/2018",3,2020-04-25 11:06:50,0.62192
